"","mod","x","y","angle","height","period","wind"
"152","mod050",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"153","mod050",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"154","mod051",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"155","mod051",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"156","mod051",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"157","mod052",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"158","mod052",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"159","mod052",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"160","mod053",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"161","mod053",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"162","mod053",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"163","mod054",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"164","mod054",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"165","mod054",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"166","mod055",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"167","mod055",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"168","mod055",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"169","mod056",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"170","mod056",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"171","mod056",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"172","mod057",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"173","mod057",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"174","mod057",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"175","mod058",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"176","mod058",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"177","mod058",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"178","mod059",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"179","mod059",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"180","mod059",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"181","mod060",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"182","mod060",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"183","mod060",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"184","mod061",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"185","mod061",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"186","mod061",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"187","mod062",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"188","mod062",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"189","mod062",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"190","mod063",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"191","mod063",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"192","mod063",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"193","mod064",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"194","mod064",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"195","mod064",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"196","mod065",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"197","mod065",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"198","mod065",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"199","mod066",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"200","mod066",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"201","mod066",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"202","mod067",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"203","mod067",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"204","mod067",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"205","mod068",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"206","mod068",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"207","mod068",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"208","mod069",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"209","mod069",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"210","mod069",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"211","mod070",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"212","mod070",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"213","mod070",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"214","mod071",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"215","mod071",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"216","mod071",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"217","mod072",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"218","mod072",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"219","mod072",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"220","mod073",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"221","mod073",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"222","mod073",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"223","mod074",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"224","mod074",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"225","mod074",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"226","mod075",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"227","mod075",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"228","mod075",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"229","mod076",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"230","mod076",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"231","mod076",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"232","mod077",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"233","mod077",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"234","mod077",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"235","mod078",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"236","mod078",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"237","mod078",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"238","mod079",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"239","mod079",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"240","mod079",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"241","mod080",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"242","mod080",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"243","mod080",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"244","mod081",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"245","mod081",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"246","mod081",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"247","mod082",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"248","mod082",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"249","mod082",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"250","mod083",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"251","mod083",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"252","mod083",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"253","mod084",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"254","mod084",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"255","mod084",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"256","mod085",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"257","mod085",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"258","mod085",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"259","mod086",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"260","mod086",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"261","mod086",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"262","mod087",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"263","mod087",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"264","mod087",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"265","mod088",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"266","mod088",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"267","mod088",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"268","mod089",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"269","mod089",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"270","mod089",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"271","mod090",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"272","mod090",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"273","mod090",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"274","mod091",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"275","mod091",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"276","mod091",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"277","mod092",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"278","mod092",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"279","mod092",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"280","mod093",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"281","mod093",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"282","mod093",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"283","mod094",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"284","mod094",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"285","mod094",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"286","mod095",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"287","mod095",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"288","mod095",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"289","mod096",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
